food_id,shortname_eng
6338,Beef
6339,Beef
6340,Beef
6341,Meatballs
6342,Beef
6343,Meatballs
6344,Beef
6346,Meat dumplings
6347,Mulukhiyah
6348,Mulukhiyah
6349,Tuna Salad
6350,Tuna Salad
6351,Tuna Salad
6352,Tuna Salad
6353,Tuna Salad
6354,Tuna Salad
6355,Tuna Salad
6356,Pastrami Sandwich
6357,Chicken Sandwich
6358,Sausage Sandwich
6359,Hamburger sandwich
6360,Hamburger sandwich
6361,Hamburger sandwich
6362,Hamburger sandwich
6363,Hamburger sandwich
6364,Hamburger sandwich
6365,Hamburger sandwich
6366,Hamburger sandwich
6367,Schnitzel sandwich
6368,Chicken Sandwich
6369,Tuna Sandwich
6370,Tuna Salad Sandwich
6371,Tuna Salad Sandwich
6372,Sausages
6376,Meatballs and Rice
6377,Meatballs
6378,Meatballs
6379,Chicken Meatballs
6380,Meatballs
6381,Meatballs
6382,Meatballs
6383,Meatballs and Beans
6384,Chicken Meatballs
6385,Chicken Meatballs
6386,Broth
6387,Broth and Beans
6388,Broth and potatoes
6389,Chicken soup
6390,Chicken soup
6391,Chicken soup
6392,Chicken soup powder
6393,Chicken soup
6394,Chicken soup
6395,Chicken soup
6396,Chicken soup
6397,Chicken soup
6398,Chicken soup
6399,Chicken soup
6400,Chicken soup
6401,Chicken soup
6402,Chicken soup
6403,Chinese soup
6404,Chicken soup
6405,Chicken soup
6406,Chicken soup
6407,Chicken soup
6408,Chicken soup
6409,Chicken soup
6410,Chicken soup
6411,Chinese soup
6412,Turkey soup
6413,Turkey soup
6414,Sausage Soup
6415,Soup
6416,Chicken soup powder
6417,Chicken soup
6418,Broth powder
6419,Chicken soup powder
6420,Chicken soup
6421,Gelatin
6422,Pollen
6423,Chicken sauce
6424,Chicken sauce
6425,Chicken sauce
6426,Bolognese
6427,Egg
6428,Egg
6429,Egg
6430,Egg
6431,Egg
6432,Egg
6433,Omelette
6434,Omelette
6435,Omelette
6436,Omelette
6437,Omelette
6438,Omelette
6439,Omelette
6440,Egg
6441,Egg white
6442,Egg white
6443,Egg yolk
6444,Egg yolk
6445,Egg yolk
6446,Turkey egg
6447,Egg yolk
6448,Omelette
6449,Omelette
6450,Omelette
6451,Omelette
6452,Omelette
6453,Omelette
6454,Omelette
6455,Omelette
6456,Shakshouka
6457,Shakshouka
6458,Shakshouka
6459,Shakshouka
6460,Shakshouka
6461,Shakshouka
6462,Egg Sandwich
6463,Egg Sandwich
6464,Meringue Kisses
6465,Meringue Kisses
6466,Meringue Kisses
6467,Egg pie
6468,Egg pie
6469,Egg Salad
6470,Egg Salad
6471,White beans
6472,Bean Salad
6473,White beans
6474,White beans
6475,White beans
6476,Black beans
6477,White beans
6478,Beans and sweet potatoes
6479,White beans
6480,White beans
6481,Black beans
6482,Fava beans salad
6483,Fava beans
6484,Fava beans salad
6485,Fava beans
6486,Fava beans salad
6487,Fava beans
6488,Fava beans
6489,Fava beans
6490,Lima beans
6491,Fava beans
6492,Red beans
6493,Red beans
6494,Fava beans
6495,Fava beans
6496,Lupini beans
6497,Lupini beans
6498,Soy
6499,Soy chips
6500,Soy and Vegetables
6502,Soy and mushrooms
6503,Soy
6504,Soy chips
6505,Hummus Salad
6506,Hummus Salad
6507,Hummus Salad
6508,Hummus Salad
6509,Hummus Salad
6510,Hummus Salad
6511,Hummus Salad
6512,Hummus Salad
6513,Hummus Salad
6514,Hummus Salad
6515,Hummus Salad
6516,Falafel
6517,Falafel
6518,Falafel
6519,Hummus
6520,Hummus
6521,Hummus
6522,Hummus Salad
6523,Hummus
6524,Hummus
6525,Hummus
6526,Peas
6527,Peas
6528,Peas
6529,Peas
6530,Peas
6531,Hummus
6532,Lentils
6533,Majadra
6534,Lentils
6535,Lentils
6536,Lentils
6537,Lentils
6538,Hummus
6539,Hummus
6540,Hummus flour
6541,Cholent 
6542,Cholent 
6543,Cholent 
6544,Soy
6545,Soy snack
6546,Soy snack
6547,Soy snack
6548,Rustic Dish
6549,Tofu
6550,Tofu
6551,Tofu
6552,Tofu
6553,Tofu
6554,Tofu cheese
6555,Tofu ice cream
6556,Tofu cheese
6557,Tofu
6558,Soy cheese
6559,Tofu dogs
6560,Tofu Schnitzel
6561,Tofu Schnitzel
6562,Soy spread
6563,Tampa
6564,Tofu salami
6565,Tofu
6566,Tofu pastrami
6567,Tofu
6568,Tofu
6569,Tofu
6570,Soymilk
6571,Soy sauce
6572,Soy sauce
6573,Soy sauce
6574,Soy sauce
6575,Soy Patties
6576,Soy Patties
6577,Teriyaki Sauce
6578,Tofu cookies
6579,Tofu Cake
6580,Tofu Cracker
6581,Soy flour
6582,Mamaliga
6583,Soy flour
6584,Protein Powder
6585,Soy Protein
6589,Soy Protein
6590,Soy Protein
6592,Soy chips
6593,Soy chips
6594,Soy chips
6595,Soy chips
6596,Soy chips
6598,Tofu ice cream
6600,Tofu ice cream
6601,Soy Pudding
6602,Soy Pudding
6603,Soy Pudding
6604,Sugar Free Soy Pudding
6605,Sugar Free Soy Yogurt
6606,Soy Pudding
6607,Diet Soy Pudding
6608,Soy Yogurt
6609,Soy Yogurt
6610,Soy ice cream
6611,Soy Pudding
6612,Soy Pudding
6613,Soy Pudding
6614,Soymilk
6615,Flavored Soymilk
6616,Soymilk
6617,Soymilk
6618,Soymilk
6619,Soymilk
6620,Soymilk
6621,Flavored Soymilk
6622,Light Soymilk
6623,Soymilk
6624,Flavored Soymilk
6625,Light Soymilk
6626,Soymilk
6627,Light Soymilk
6628,Pasta Bolognese
6629,Majadra
6630,Veggie sausage
6631,Pasta and vegetables
6632,Vegetarian meatballs
6633,Bean soup
6634,Bean soup
6635,Bean soup
6636,Bean and rice soup
6637,Bean soup
6638,Bean soup
6639,Bean soup
6640,Pea soup
6641,Pea soup
6642,Pea soup
6643,Pea soup
6644,Pea soup
6645,Pea soup
6646,Bean soup
6647,Lentil Soup
6648,Lentil Soup
6649,Lentil Soup
6650,Lentil Soup
6651,Mark Hariri
6652,Vegetarian Mincemeat
6653,Veggie sausage
6654,Veggie sausage
6655,Veggie sausage
6656,Veggie sausage
6657,Veggie sausage
6658,Veggie Schnitzel
6659,Veggie burger
6660,Veggie burger
6661,Veggie burger
6662,Veggie Schnitzel
6663,Veggie Schnitzel
6664,Veggie burger
6665,Veggie Schnitzel
6666,Tofu corn schnitzel
6667,Veggie burger
6668,Veggie burger sandwich
6669,Veggie Schnitzel
6670,Vegeterian Spread
6671,Veggie Schnitzel
6672,Veggie Schnitzel
6673,Vegetarian roast
6674,Vegetarian roast
6675,Vegetarian roast
6676,Almonds
6677,Almonds
6678,Almonds
6679,Almonds
6680,Almonds
6681,Almonds
6682,Almonds
6683,Almonds
6684,Almonds
6685,Coated Almonds
6686,Brazil nuts
6687,Brazil nuts
6688,Cashew
6689,Chestnuts
6690,Chestnuts
6691,Chestnuts
6692,Coconut
6693,Coconut
6694,Hazelnuts
6695,Hazelnuts
6696,Hazelnuts
6697,Macadamia nuts
6698,Macadamia nuts
6699,Nuts
6700,Peanuts
6701,Peanuts
6702,Peanuts
6703,Peanuts
6704,Peanuts
6705,Pecan
6706,Pecan
6707,Pine nuts
6708,Pistachio
6709,Pistachio
6710,Pistachio
6711,Pistachio
6712,Pistachio
6713,Pistachio
6714,Walnuts
6715,Walnuts
6716,Walnuts
6717,Almond spread
6718,Peanut Butter
6719,Peanut Butter
6720,Peanut Butter
6721,Peanut Butter
6722,Peanut Butter
6723,Peanut Butter
6724,Coconut milk
6725,Almond Beverage
6726,Charoset
6727,Charoset
6728,Charoset
6729,Pumpkin seeds
6730,Pumpkin seeds
6731,Pumpkin seeds
6732,Pumpkin seeds
6733,Sunflower seeds
6734,Sunflower seeds
6735,Sunflower seeds
6736,Mixed nuts
6737,Sunflower seeds
6738,Watermelon Seeds
6739,Sunflower seeds
6740,Sesame seeds
6741,Sesame Butter
6742,Sesame seeds
6743,Sesame seeds
6744,Sesame seeds
6746,Tahini
6747,Tahini
6748,Tahini
6749,Tahini
6752,Tahini
6753,Ailoot
6754,Fenugreek
6755,Tahini
6756,Tahini
6757,Tahini
6758,Flax seeds
6759,Poppy seeds
6760,Caraway
6761,Watermelon Seeds
6762,Fenugreek
6763,Carob
6764,Carob flour
6765,Carob Spread
6766,Carob Spread
6767,Carob Spread
6768,Cellulose
6769,Wheat flour
6770,Wheat flour
6771,Baking powder
6772,Dough conditioner
6773,Baking soda
6774,Wheat flour
6775,Teff flour
6776,Gluten
6777,Bread
6778,Bread
6779,Bread
6780,Bread
6781,Bread
6782,Ciabatta
6783,Bread
6784,Bread
6785,Bread with Eggs
6786,Olive Bread
6787,Olive Bread
6788,Bread
6789,Bread
6790,Onion Bread
6791,Baguette
6792,Baguette
6793,Light Bread
6794,Wholemeal Bread
6795,Wholemeal Bread
6796,Ciabatta
6797,Wholemeal Light Bread
6798,Bread
6799,Light Bread
6800,Wholemeal Light Bread
6801,Light Bread
6802,Bread
6803,Bread
6804,Gluten free bread
6805,Pita
6806,Wholemeal Pita
6807,Pita
6808,Pita
6809,Pita
6810,Pita
6811,Pita
6812,Pita
6813,Pita
6814,Pita
6815,Pita
6816,Pita
6817,Challah
6818,Challah
6819,Sweet Challah
6820,Light Challah
6821,Challah
6822,Challah
6823,Challah
6824,Challah
6825,Fried Challah
6826,Fried Challah
6827,Challah and Egg
6828,Challah and Egg
6829,Roll
6830,Roll
6831,Light Roll
6832,Roll
6833,Sweet Roll
6834,Croissant
6835,Croissant
6836,Croissant
6837,Wholemeal Bagel
6838,Bagel
6839,Grilled cheese
6840,Bagel
6841,Sweet Bagel
6842,Croutons
6843,Croutons
6844,Bread Crumbs
6845,Soup mandels
6846,Soup mandels
6847,Grissini Crumbs
6848,Cookie crumbs
6849,Croutons
6850,Rusks
6851,Rusks
6852,Wholemeal Bread
6853,Wholemeal Bread
6854,Bread
6855,Wholemeal Challah
6856,Wholemeal Bread
6857,Wholemeal Bread
6858,Wholemeal Bread
6859,Ciabatta
6860,Wholemeal Baguette
6861,Wholemeal Bread
6862,Wholemeal Bread
6863,Wholemeal Bread
6864,Wholemeal Bread
6865,Bread
6866,Wholemeal Bread
6867,Wholemeal Light Bread
6868,Wholemeal Bagel
6869,Bagel
6870,Bagel
6871,Wholemeal Roll
6872,Wholemeal Roll
6873,Wholemeal Light Bread
6874,Wholemeal Bread
6875,Wholemeal Light Bread
6876,Wholemeal Bread
6877,Bread
6878,Light Bread
6879,Wholemeal Light Bread
6880,Wholemeal Bread
6881,Wholemeal Bread
6882,Light Bread
6883,Wholemeal Bread
6884,Bread
6885,Bread
6886,Light Bread
6887,Wholemeal Light Bread
6888,Roll
6889,Rye flour
6890,Wholemeal Bread
6891,Wholemeal Bread
6892,Wholemeal Bread
6893,Wholemeal Bread
6894,Wholemeal Light Bread
6895,Wholemeal Bread
6896,Barley flour
6897,Porridge
6898,Wholemeal Light Roll
6899,Tofu Bread
6900,Bread
6901,Wholemeal Bread
6902,Injera
6903,Dabo
6904,Kulo
6905,Injera
6906,Gluten free bread
6907,Tortilla
6908,Tortilla
6909,Taco
6910,Pancakes
6911,Pancakes
6912,Matzah Brei
6913,Roll
6914,Matzah Brei
6915,Matzah pie
6916,Matzah Brei
6917,Matzah Brei
6918,Bread
6919,Bread
6920,Light Bread
6921,Light Bread
6922,Light Bread
6923,Bread
6924,Light Bread
6925,Bread
6926,Lahoh
6927,Fatut
6928,Fatut
6929,Kubaneh
6930,Kubaneh
6931,Kubaneh
6932,Fricassee
6933,Lahmacun
6934,Danish
6935,Danish
6936,Danish
6937,Danish
6938,Danish
6939,Danish
6940,Danish
6941,Danish
6942,Danish
6943,Danish
6944,Danish
6945,Danish
6946,Danish
6947,Danish
6948,Danish
6949,Danish
6950,Honey Cake
6951,Cake
6952,Mousse Cake
6953,Peach Cake
6954,Irish Cream Cake
6955,Chocolate Mousse Cake
6956,Halva mousse cake
6957,Chocolate Mousse Cake
6958,Carrot Cake
6959,Carrot Cake
6960,Coconut Cake
6961,Coconut Cake
6962,Cheesecake
6963,Cheesecake
6964,Cheesecake
6965,Cheesecake
6966,Cheesecake
6967,Cheesecake
6968,Cheesecake
6969,Cheese-chocolate cake
6970,Cream Cake
6971,Cream Cake
6972,Cheesecake
6973,Cheesecake
6974,Diet Cheesecake
6975,Diet Cheesecake
6976,Cheesecake
6977,Black Forest cake
6978,Cream Cake
6979,Black Forest cake
6980,Cream Cake
6981,Marble Cake
6982,Cake
6983,Cookies
6984,Marble Cake
6985,Chocolate cake
6986,Chocolate Souffle
6987,Muffin
6988,Muffin
6989,Muffin
6990,Muffin
6991,Muffin
6992,Chocolate cake
6993,Chocolate cake
6994,Swiss roll
6995,Swiss roll
6996,Chocolate cake
6997,Swiss roll
6998,Plum cake
6999,English cake
7000,Cake
7001,Cake
7002,Sugar Free Cake
7003,Nut cake
7004,Honey Cake
7005,Poppy seed cake
7006,English cake
7007,Poppy seed cake
7008,Poppy seed cake
7009,Poppy seed cake
7010,Sugar Free Cake
7011,Sugar Free Cake
7012,Sugar Free Cake
7013,Sugar Free Cake
7014,Cake
7015,Sugar Free Cake
7016,Sugar Free Cake
7017,Cake
7018,Sugar Free Brownies
7019,Cookies
7020,Cookies
7021,Sugar Free Cookies
7022,Cookies
7023,Granola Cookies
7024,Cookies
7025,Sugar Free Cookies
7026,Apple strudel
7027,Cake
7028,Cake
7029,Cake
7030,Wafer Cake
7031,Chiffon Cake
7032,Coffee Cake
7033,Chiffon Cake
7034,Cake
7035,Chiffon Cake
7036,Almond Cake
7037,English cake
7038,Cake
7039,Spongecake
7040,Cream pie
7041,Cream pie
7042,Marzipan Cake
7043,White cake
7044,Cake
7045,English cake
7046,White cake
7047,Marble Cake
7048,Sugar Free Cake
7049,Cake
7050,Cream Cake
7051,White cake
7052,Cake
7053,Chocolate cake
7054,Chocolate cake
7055,Marble Cake
7056,Chocolate cake
7057,Cake
7058,Chocolate cake
7059,Spongecake
7060,Chiffon Cake
7061,Spongecake
7062,Spongecake
7063,Spongecake
7064,Spongecake
7065,Sabrina Cake
7066,Spongecake
7067,Spongecake
7068,Spongecake
7069,Apple pie
7070,Apple Cake
7071,Apple Cake
7072,Apple pie
7073,Pear Pie
7074,Cherry pie
7075,Diet Cake
7076,Chiffon Cake
7077,Chiffon Cake
7078,Chiffon Cake
7079,Chiffon Cake
7080,Chiffon Cake
7081,Chiffon Cake
7082,Chiffon Cake
7083,Chiffon Cake
7084,Chocolate cake
7085,Chiffon Cake
7086,Fruit Cake
7087,Sesame Cake
7088,Apple Cake
7089,Fruit Cake
7090,Spongecake
7091,Marble Cake
7092,Hamantaschen
7093,Hamantaschen
7094,Hamantaschen
7095,Hamantaschen
7096,Cookies
7097,White cake
7098,Biscuit
7099,Chocolate Cookies
7100,Chocolate Cookies
7101,Chocolate Cookies
7102,Chocolate Cookies
7103,Chocolate Chip Cookies
7104,Chocolate Chip Cookies
7105,Chocolate Chip Cookies
7106,Cookies
7107,Cookies
7108,Butter Cookies
7109,Butter Cookies
7110,Chocolate Chip Cookies
7111,Pesek Zman snack
7112,Cookies
7113,Sugar Free Pesek Zman
7114,Stuffed Biscuits
7115,Pesek Zman snack
7116,Pesek Zman snack
7117,Pesek Zman snack
7118,Coated Wafers
7119,Tuv Taam Bar
7120,Tortit Bar
7121,Coated Wafers
7122,Wafers
7123,Mugzam waffle snack
7124,Coated Wafers
7125,Coconut Cookies
7126,Nut Cookies
7127,Cookies
7128,Cookies
7129,Cookies
7130,Cookies
7131,Cookies
7132,Cookies
7133,Cookies
7134,Granola Cookies
7135,Cookies
7136,Cookies
7141,Coconut Cookies
7142,Honey Cookies
7143,Cookies
7144,Granola Cookies
7145,Cookies
7146,Cookies
7147,Sugar Free Cookies
7148,Cookies
7149,Cookies
7150,Cookies
7151,Cookies
7152,Cookies
7153,Cookies
7154,Alfajores
7155,Cookies
7156,Cookies
7157,Cookies
7158,Cookies
7159,Cookies
7160,Elephant Ears
7161,Sugar Free Cookies
7162,Cookies
7163,Coated Biscuits
7164,Biscuit
7165,Biscuit
7166,Biscuit
7167,Cookies
7168,Cookies
7169,Cookies
7170,Cookies
7171,Chocolate balls
7172,Cookies
7173,Sugar Free Cookies
7174,Cookies
7175,Cookies
7176,Cookies
7177,Chocolate Biscuit
7178,Cookies
7179,Cookies
7180,Coated Biscuits
7181,Coated Biscuits
7182,Cookies
7183,Cookies
7184,Sugar Free Cookies
7185,Cookies
7186,Sugar Free Cookies
7187,Sugar Free Cookies
7188,Sugar Free Cookies
7189,Sugar free Biscuits
7190,Sugar Free Cookies
7191,Cookies
7192,Sugar Free Cookies
7193,Sugar Free Cookies
7194,Sugar Free Cookies
7195,Sugar Free Cookies
7196,Sugar free Biscuits
7197,Sugar Free Cookies
7198,Sugar free Biscuits
7199,Cookies
7200,Sesame Cookies
7201,Cookies
7202,Cookies
7203,Butter Cookies
7204,Cookies
7205,Cookies
7206,Cookies
7207,Butter Cookies
7208,Cookies
7209,Chocolate Chip Cookies
7210,Cookies
7211,Wafers
7212,Wafers
7213,Wafers
7214,Wafers
7215,Wafers
7216,Cookies
7217,Coated Wafers
7218,Coated Wafers
7219,Wafer sticks
7220,Coated Wafers
7221,Wafers
7222,Wafers
7223,Wafers
7224,Coated Wafers
7225,Nut Cookies
7226,Cookies
7227,Cookies
7228,Wafer sticks
7229,Wafer sticks
7230,Wafer sticks
7231,Wafers
7232,Wafers
7233,Cookies
7234,Ice cream cone
7235,Nut Cookies
7236,Coated Wafers
7237,Nut Cookies
7238,Biscuit
7239,Wafers
7240,Sugar Free Wafers
7241,Sugar Free Wafers
7242,Diet Cookies
7243,Cookies
7244,Cookies
7245,Cookies
7246,Coconut Cookies
7247,Cookies
7248,Apple Cake
7249,Apple Cake
7250,Apple Cake
7251,Apple pie
7252,Apple pie
7253,Sugar Free Cake
7254,Grape Cake
7255,Banana Cake
7256,Cake
7257,Cake
7258,Banana Pie
7259,Lemon Pie
7260,Nuts Pie
7261,Puffs
7262,Puffs
7263,Apple Cake
7264,Strudel
7265,Strudel
7266,Baklava
7267,Knafeh
7268,Cake
7269,Semolina dumplings
7270,Cuba
7271,Semolina porridge
7272,Semolina Cake
7273,Semolina porridge
7274,Cake
7275,Ftira
7276,Ftira
7277,Hamantaschen
7278,Cake
7279,Hamantaschen
7280,Cake
7281,Hamantaschen
7282,Cookies
7283,Cookies
7284,Turkish Delight
7285,Cookies
7286,Cookies
7287,Cookies
7288,Elephant Ears
7289,Cookies
7290,Cookies
7291,Salty Cookies
7292,Mille-feuille
7293,Sugar Free Cookies
7294,Rugelach
7295,Rugelach
7296,Rugelach
7297,Cheesecake
7298,Cookies
7299,Cookies
7300,Cookies
7301,Jewish donut
7302,Muesli snack Corny
7303,Cereal Bar
7304,Shugi Snack Bar
7305,Shugi Snack Bar
7306,Kokoman bar
7307,Energy Bar
7308,Energy bar
7309,Granola bar
7310,Rice Bar
7311,Sugar Free Corny
7312,Sugar Free Corny
7313,Corny cereal Bar
7314,Corny Granola Bar
7315,Corny cereal Bar
7316,Corny cereal Bar
7317,Corny cereal Bar
7318,Corny Bar
7319,Cereal Bar
7320,Cereal Bar
7321,Cereal Bar
7322,Cereal Bar
7323,GO cereal bar
7324,Energy cereal bar
7325,Energy cereal bar
7326,Fruits snack
7327,Coconut Banana Bar
7328,Rice Bar
7329,Snack Apples
7330,Energy cereal bar
7331,Granola bar
7332,Granola bar
7333,Granola bar
7334,Granola bar
7335,High Calorie Snack
7336,Wholemeal Crackers
7337,Cookies
7338,Wholemeal Crackers
7339,Wholemeal Crackers
7340,Wholemeal Crackers
7341,Matzo Cracker
7342,Wholemeal Crackers
7343,Wholemeal Crackers
7344,Wholemeal Crackers
7345,Wholemeal Crackers
7346,Wholemeal Crackers
7347,Cracker
7348,Wholemeal Crackers
7349,Cracker
7350,Wholemeal Crackers
7351,Cracker
7352,Cracker
7353,Wholemeal Crackers
7354,Wholemeal Crackers
7355,Wholemeal Crackers
7356,Cracker
7357,Cracker
7358,Cracker
7359,Cracker
7360,Wholemeal Crackers
7361,Cracker
7362,Cracker
7363,Cracker
7364,Wholemeal Crackers
7365,Cracker
7366,Wholemeal Crackers
7367,Wholemeal Crackers
7368,Wholemeal Crackers
7369,Wholemeal Crackers
7370,Salty Cookies
7371,Salty Cookies
7372,Salty Cookies
7373,Salty Cookies
7374,Salty Cookies
7375,Salty Cookies
7376,Bread sticks
7377,Cracker
7378,Cracker
7379,Cracker
7380,Matzo Cracker
7381,Matzo
7382,Matzo
7383,Matzo
7384,Matza flour
7385,Matzo
7386,Matzo
7387,Matzo
7388,Matzo
7389,Matzo
7390,Cookies
7391,Matzo
7392,Cookies
7393,Rice crackers
7394,Rice crackers
7395,Rice crackers
7396,Rice crackers
7397,Popcorn Snack
7398,Rice crackers
7399,Rice crackers
7400,Rice crackers
7401,Rice crackers
7402,Oatmeal crackers
7403,Rice crackers
7404,Rice crackers
7405,Rice crackers
7406,Crackers
7407,Corn crackers
7408,Rye Crackers
7409,Corn crackers
7410,Corn crackers
7411,Rice crackers
7412,Rice crackers
7413,Rice crackers
7414,Rice crackers
7415,Rice crackers
7416,Rice crackers
7417,Rice crackers
7418,Wholemeal Crackers
7419,Cracker
7420,Cracker
7421,Wholemeal Crackers
7422,Cracker
7423,Cracker
7424,Cracker
7425,Kefli
7426,Apropo
7427,Apropo
7428,Bamba
7429,Cheetos
7430,Bamba
7431,Bissli
7432,Doritos
7433,Salty snack
7434,Salty snack
7435,Popcorn
7436,Popcorn
7437,Popcorn
7438,Popcorn
7439,Popcorn
7440,Popcorn
7441,Sweet Popcorn
7442,Sweet Popcorn
7443,Sweet Popcorn
7444,Pretzels
7445,Pretzels
7446,Pretzels
7447,Pretzels
7448,Pretzels
7449,Pretzels
7450,Pretzels
7451,Qatayef
7452,Beer dough
7453,Mofletta
7454,Waffle
7455,Chocolate cake
7456,Fried Bread
7457,Fried Bread
7458,Bread dumplings
7459,Bread dumplings
7460,Bread dumplings
7461,Noodles
7462,Noodles
7463,Noodles
7464,Wholemeal Noodles
7465,Wholemeal Noodles
7466,Egg noodles
7467,Israeli couscous
7468,Israeli couscous
7469,Israeli couscous
7470,Israeli couscous
7471,Israeli couscous
7472,Israeli couscous
7473,Israeli couscous
7474,Israeli couscous
7475,Israeli couscous
7476,Pasta Salad
7477,Pasta Salad
7478,Pasta
7479,Spaghetti
7480,Noodles
7481,Noodles
7482,Pasta
7483,Noodles
7484,Noodles
7485,Pasta
7486,Pasta
7487,Pasta Bolognese
7488,Pasta
7489,Pasta
7490,Pasta
7491,Pasta
7492,Pasta
7493,Pasta
7494,Pasta
7495,Pasta
7496,Homemade pasta
7497,Chinese Chicken Noodles
7498,Pasta
7499,Pasta
7500,Pasta
7501,Pasta
7502,Noodles and Turkey
7503,Wholemeal Noodles
7504,Noodle pudding
7505,Potatoes Noodles
7506,Egg noodles
7507,Rice Noodles
7508,Rice Noodles
7509,Grits
7510,Barley soup
7511,Grits
7512,Spelled
7513,Buckwheat porridge
7514,Buckwheat porridge
7515,Spelled
7516,Porridge
7517,Porridge
7518,Polenta
7519,Mamaliga
7520,Porridge
7521,Cornmeal
7522,Porridge
7525,Porridge
7528,Corn starch
7530,Instant Pudding
7532,Pudding
7533,Pudding
7534,Corn starch
7537,Millet
7538,Millet
7539,Tapioca
7543,Muesli
7553,Oatmeal
7554,Porridge
7555,Oatmeal
7556,Porridge
7557,Oatmeal
7558,Oatmeal Cereal
7559,Oatmeal Cereal
7560,Oatmeal Cereal
7561,Oatmeal Cereal
7562,Oat dumplings
7563,Rice flour
7564,Rice
7565,Rice
7566,Porridge
7567,Porridge
7568,Porridge
7569,Brown Rice
7570,Rice
7571,Rice pudding
7572,Brown Rice
7573,Rice
7574,Wild Rice
7575,Rice
7576,Rice
7577,Rice
7580,Semolina
7582,Semolina
7589,Semolina porridge
7590,Porridge
7591,Porridge
7592,Wheat germ
7593,Wheat
7594,Wheat
7595,Bulgur
7596,Kincha
7597,Bulgur
7598,Cholent
7599,Semolina Soup
7600,Couscous
7601,Semolina Pie
7602,Bulgur
7603,Couscous
7604,Couscous
7605,Couscous
7606,Couscous
7607,Couscous
7608,Couscous
7609,Couscous
7610,Couscous
7611,Wheat
7612,Couscous
7613,Quinoa
7614,Quinoa
7615,Quinoa
7616,Porridge
7617,Porridge
7618,Rice
7619,Rice and noodles
7620,Rice and noodles
7621,Rice
7622,Rice
7623,Rice
7624,Rice
7625,Rice and Vegetables
7626,Rice
7627,Rice
7628,Rice
7629,Rice
7630,Rice
7631,Rice
7632,Rice
7633,Rice
7634,Rice and beans
7635,Rice
7636,Rice
7637,Rice
7638,Rice with sauce
7639,Rice
7640,Rice
7641,Rice
7642,Rice
7643,Rice
7644,Rice
7645,Rice
7646,Rice
7647,Rice
7648,Rice
7649,Rice
7650,Rice
7651,Rice
7652,Rice Noodles
7653,Rice Noodles and Meat
7654,Rice casserole
7655,Rice porridge
7656,Rice porridge
7657,Rice porridge
7658,Rice porridge
7659,Rice porridge
7660,Cereals
7661,Cereals
7662,Cereals
7663,Cereals
7664,Cereals
7665,Cereals
7666,Cereals
7667,Cereals
7668,Cereals
7669,Cereals
7670,Cereals
7671,Cereals
7672,Cereals
7673,Cereals
7674,Cereals
7675,Cereals
7676,Cereals
7677,Cereals
7678,Cereals
7679,Cereals
7680,Cereals
7681,Cereals
7682,Cereals
7683,Cereals
7684,Cereals
7685,Cereals
7686,Cereals
7687,Cereals
7688,Cereals
7689,Cereals
7690,Cereals
7691,Granola
7692,Granola
7693,Granola
7694,Granola
7695,Granola
7696,Granola
7697,Granola
7698,Cereals
7699,Cereals
7700,Granola
7701,Granola
7702,Granola
7703,Cereals
7704,Cereals
7705,Cereals
7706,Cereals
7707,Cereals
7708,Muesli
7709,Cereals
7710,Cereals
7711,Cereals
7712,Cereals
7713,Cereals
7714,Cereals
7715,Cereals
7716,Cereals
